ID_NUM,Gender,Resident,ACT_SCORE,ACT_RECEIVED,HS_GPA,Athlete,Retained
2246,0,1,NULL,0,0,0,0
2247,1,1,NULL,0,0,0,1
2248,1,1,NULL,0,0,0,1
2249,0,1,NULL,0,0,0,1
2250,0,1,18,1,3.238,1,0
2251,1,1,NULL,0,0,0,1
2252,0,1,NULL,0,0,0,1
2253,0,1,NULL,0,0,0,1
2254,0,1,NULL,0,0,1,1
2255,0,1,21,1,2.18,1,0
2256,0,1,22,1,2.846,1,1
2257,0,1,NULL,0,0,0,1
2258,0,1,NULL,0,0,1,1
2259,0,1,NULL,0,0,0,1
2260,1,1,NULL,0,0,0,1
2261,1,1,30,1,4.055,1,1
2262,0,1,21,1,2.541,1,0
2263,1,1,31,1,3.96,0,1
2264,1,1,NULL,0,0,0,0
2265,1,1,NULL,0,0,0,0
2266,0,1,22,1,3.26,1,0
2267,1,1,NULL,0,0,0,0
2268,0,1,NULL,0,0,1,1
2269,1,1,NULL,0,0,0,0
2270,1,1,NULL,0,0,0,1
2271,1,1,18,1,2.769,1,0
2272,0,1,20,1,3.285,1,1
2273,0,1,28,1,3.15,0,0
2274,0,1,25,1,4.441,0,0
2275,0,1,24,1,0,1,1
2276,0,0,NULL,0,0,0,1
2277,0,1,NULL,0,2.7,1,0
2278,0,1,24,1,3.109,1,1
2279,0,1,NULL,0,0,0,1
2280,0,0,18,1,2.345,0,0
2281,0,0,29,1,2.562,0,0
2282,0,1,30,1,3.006,0,0
2283,0,1,20,1,3.126,1,0
2284,0,1,23,1,2.264,0,0
2285,0,1,31,1,3.605,0,0
2286,0,0,21,1,2.8,0,1
2287,1,1,NULL,0,0,0,1
2288,0,0,NULL,0,0,0,0
2289,1,1,27,1,4.143,0,1
2290,1,1,27,1,3.903,0,1
2291,1,0,26,1,3.656,0,0
2292,0,1,NULL,0,2.391,1,0
2293,0,1,19,1,3.509,0,0
2294,0,1,30,1,3.91,1,1
2295,1,1,23,1,3.328,0,1
2296,0,1,17,1,2.75,1,0
2297,1,1,NULL,0,0,0,0
2298,0,1,NULL,0,3.916,0,0
2299,0,1,NULL,0,1.92,0,0
2300,1,1,32,1,4.061,0,1
2301,0,1,18,1,3.56,0,1
2302,0,1,25,1,3.377,0,0
2303,1,1,31,1,3.964,1,1
2304,0,1,NULL,0,0,1,1
2305,1,1,NULL,0,0,0,0
2306,1,1,NULL,0,0,0,1
2307,0,1,NULL,0,0,0,0
2308,0,1,NULL,0,3.085,0,0
2309,0,1,21,1,2.679,0,0
2310,0,1,22,1,3.707,1,1
2311,0,1,NULL,0,0,0,1
2312,0,1,24,1,3.54,1,1
2313,0,1,23,1,2.4,1,1
2314,1,1,NULL,0,0,0,0
2315,1,1,NULL,0,0,0,0
2316,0,1,30,1,3.5,0,1
2317,0,1,NULL,0,0,0,0
2318,1,1,NULL,0,0,0,0
2319,1,1,25,1,3.889,1,1
2320,0,1,NULL,0,0,0,0
2321,1,1,24,1,3.222,1,1
2322,0,1,28,1,3.883,1,1
2323,0,1,19,1,2.942,0,0
2324,0,1,21,1,3.578,0,1
2325,1,1,32,1,4,1,1
2326,0,1,21,1,2.672,1,1
2327,0,1,28,1,3.183,0,0
2328,1,1,32,1,4.365,0,1
2329,1,1,24,1,3.846,0,0
2330,0,1,29,1,3.771,1,1
2331,1,1,26,1,4.25,0,1
2332,0,1,30,1,3.866,0,1
2333,1,1,25,1,3.933,0,0
2334,1,1,24,1,3.902,0,1
2335,0,1,23,1,3.27,1,1
2336,1,0,26,1,1.833,0,0
2337,0,1,25,1,3.418,1,0
2338,0,1,25,1,3.716,1,1
2339,0,1,NULL,0,0,1,1
2340,1,1,25,1,4.321,1,1
2341,0,1,NULL,0,0,0,0
2342,1,1,24,1,3.833,0,0
2343,1,1,26,1,3.446,1,1
2344,1,1,23,1,4,0,0
2345,1,0,17,1,3.445,0,0
2346,1,1,30,1,4.088,0,1
2347,0,1,NULL,0,0,0,1
2348,0,1,31,1,4.065,1,1
2349,0,1,20,1,3.179,1,1
2350,1,0,31,1,3.976,0,1
2351,0,1,26,1,3.045,1,0
2352,1,1,NULL,0,0,0,1
2353,0,1,NULL,0,0,0,1
2354,0,1,NULL,0,0,1,0
2355,1,1,NULL,0,0,0,0
2356,0,1,NULL,0,0,0,1
2357,0,1,22,1,3.092,0,1
2358,0,1,14,1,0,1,1
2359,1,1,NULL,0,0,0,1
2360,1,1,24,1,3.01,0,0
2361,0,1,23,1,2.896,1,1
2362,0,0,NULL,0,1.689,0,0
2363,0,1,NULL,0,0,0,1
2364,0,1,23,1,2.714,0,0
2365,1,1,NULL,0,0,0,1
2366,1,1,18,1,2.99,0,1
2367,0,1,21,1,4.091,1,1
2368,0,1,23,1,2.764,1,0
2369,0,1,22,1,2.78,0,0
2370,0,1,21,1,3.536,1,1
2371,0,1,19,1,3.047,1,0
2372,1,1,24,1,3.15,0,1
2373,0,1,27,1,3.722,0,1
2374,1,1,24,1,4.12,1,0
2375,0,1,NULL,0,0,0,1
2376,0,1,21,1,2.729,1,1
2377,0,1,20,1,2.474,1,0
2378,0,1,19,1,3.65,0,0
2379,0,1,24,1,3.45,1,1
2380,0,1,28,1,3.88,1,1
2381,0,1,NULL,0,0,0,0
2382,0,1,26,1,3.612,0,0
2383,0,1,21,1,3.272,1,0
2384,1,1,19,1,2.689,0,0
2385,0,1,23,1,3.742,1,0
2386,0,1,NULL,0,1.706,1,0
2387,0,1,21,1,3.308,1,0
2388,0,1,27,1,3.396,1,0
2389,0,1,23,1,3.681,1,1
2390,1,1,NULL,0,0,0,1
2391,0,1,16,1,3.554,0,0
2392,0,1,24,1,3.778,1,1
2393,0,0,23,1,2.855,0,0
2394,0,1,25,1,3.383,0,0
2395,0,1,32,1,4.231,1,1
2396,1,1,NULL,0,0,0,1
2397,0,1,31,1,3.51,0,1
2398,0,1,22,1,3.717,1,1
2399,1,1,24,1,3.52,0,0
2400,0,1,NULL,0,0,0,1
2401,0,1,NULL,0,3.092,1,1
2402,0,1,20,1,2.979,0,0
2403,1,1,NULL,0,0,0,1
2404,0,1,22,1,2.659,1,1
2405,1,0,19,1,3.57,0,0
2406,0,1,NULL,0,0,1,1
2407,1,1,31,1,4,0,1
2408,1,1,NULL,0,0,0,0
2409,0,1,NULL,0,0,0,0
2410,0,1,25,1,3.37,0,1
2411,0,1,NULL,0,3.612,1,0
2412,0,1,19,1,3.092,0,1
2413,0,1,NULL,0,0,0,0
2414,1,1,25,1,3.944,1,1
2415,1,1,NULL,0,0,0,0
2416,0,1,25,1,2.585,0,0
2417,1,1,NULL,0,0,0,1
2418,1,1,NULL,0,0,1,0
2419,1,1,22,1,3.438,1,0
2420,1,1,NULL,0,0,0,0
2421,0,1,NULL,0,0,0,0
2422,0,1,21,1,3.267,0,1
2423,1,1,22,1,2.416,0,1
2424,1,1,26,1,2.091,0,0
2425,0,1,25,1,3.52,0,1
2426,0,1,18,1,2.8,1,1
2427,1,1,30,1,3.941,0,0
2428,1,0,17,1,2.727,0,0
2429,0,1,28,1,3.999,0,1
2430,0,1,NULL,0,2.971,0,1
2431,1,1,21,1,3.222,0,0
2432,0,1,23,1,3.508,1,0
2433,1,1,28,1,4.24,1,1
2434,1,1,22,1,3.759,0,1
2435,0,1,25,1,3.655,0,0
2436,0,1,22,1,3.126,1,0
2437,1,1,23,1,3.92,0,1
2438,0,1,25,1,2.95,0,0
2439,0,1,25,1,3.389,1,1
2440,1,1,NULL,0,0,0,1
2441,0,1,26,1,3.517,0,1
2442,1,1,24,1,3.32,1,0
2443,1,1,24,1,3.966,0,1
2444,1,1,24,1,3.005,0,0
2445,1,1,23,1,2.937,1,1
2446,0,1,NULL,0,0,1,0
2447,1,1,23,1,3.74,1,1
2448,0,1,30,1,2.719,0,1
2449,1,1,23,1,3.431,1,1
2450,0,1,29,1,3.608,0,0
2451,1,1,21,1,3.213,1,0
2452,0,1,27,1,3.995,1,1
2453,0,1,21,1,3.132,1,0
2454,0,1,21,1,4.094,0,1
2455,0,1,21,1,3.83,1,1
2456,0,1,17,1,2.756,1,0
2457,0,1,24,1,3,1,1
2458,0,1,28,1,4.135,1,0
2459,0,1,NULL,0,2.575,0,0
2460,0,1,20,1,2.691,1,0
2461,0,1,16,1,3.294,0,0
2462,0,1,26,1,2.666,1,0
2463,0,1,26,1,3.351,0,0
2464,0,0,24,1,4.017,0,0
2465,0,1,20,1,3.706,1,1
2466,1,1,NULL,0,0,0,1
2467,0,1,NULL,0,0,0,0
2468,1,1,21,1,3.336,0,0
2469,0,1,NULL,0,0,0,1
2470,0,1,NULL,0,0,0,1
2471,1,1,19,1,3.075,1,1
2472,1,1,NULL,0,0,0,1
2473,1,1,27,1,3.98,1,1
2474,1,1,NULL,0,0,0,1
2475,0,1,21,1,0,0,1
2476,1,1,23,1,2.963,0,1
2477,0,1,23,1,2.717,1,0
2478,0,1,19,1,2.784,1,1
2479,0,1,27,1,3.926,1,1
2480,0,1,NULL,0,0,0,0
2481,1,1,NULL,0,3.5,1,1
2482,0,1,NULL,0,0,0,1
2483,0,1,NULL,0,0,0,0
2484,0,1,22,1,3.875,1,1
2485,0,1,21,1,2.872,0,1
2486,1,1,NULL,0,0,0,0
2487,1,1,NULL,0,0,0,1
2488,1,1,NULL,0,0,0,1
2489,1,1,NULL,0,0,0,1
2490,1,1,NULL,0,0,0,1
2491,0,1,NULL,0,0,0,0
2492,1,1,NULL,0,0,0,1
2493,0,1,NULL,0,0,0,1
2494,1,1,NULL,0,0,0,1
2495,1,1,NULL,0,0,0,1
2496,0,1,NULL,0,0,0,1
2497,1,1,26,1,3.84,0,0
2498,1,1,NULL,0,0,0,1
2499,0,0,24,1,2.685,0,0
2500,1,1,NULL,0,0,0,0
2501,1,1,28,1,4.28,1,1
2502,1,1,NULL,0,0,0,1
2503,1,1,19,1,2.857,0,0
2504,0,1,NULL,0,0,0,1
2505,1,1,14,1,0,0,1
2506,1,1,18,1,3.727,0,0
2507,0,1,NULL,0,0,0,0
2508,1,1,NULL,0,0,0,1
2509,1,1,21,1,4.117,1,1
2510,0,1,NULL,0,0,0,0
2511,0,1,NULL,0,3.295,1,1
2512,0,1,NULL,0,2.51,1,0
2513,1,1,NULL,0,0,0,1
2514,0,1,27,1,3.914,0,1
2515,0,1,26,1,3.65,1,1
2516,0,1,28,1,4,1,1
2517,0,1,NULL,0,0,0,1
2518,0,1,18,1,3.812,1,1
2519,0,1,NULL,0,0,0,0
2520,0,1,21,1,3.586,0,1
2521,0,0,21,1,3.946,0,1
2522,1,1,23,1,4,0,1
2523,0,1,27,1,3.067,1,0
2524,0,1,NULL,0,0,0,1
2525,0,1,NULL,0,0,0,0
2526,1,1,NULL,0,0,0,0
2527,0,1,27,1,0,0,0
2528,0,1,NULL,0,0,0,1
2529,0,1,NULL,0,0,0,0
2530,0,1,23,1,1.939,1,0
2531,1,1,14,1,2.62,0,0
2532,1,1,25,1,3.81,0,1
2533,0,1,NULL,0,0,0,1
2534,0,1,NULL,0,2.56,0,0
2535,1,1,NULL,0,0,0,1
2536,1,1,NULL,0,0,0,1
2537,0,1,NULL,0,0,0,0
2538,0,1,14,1,2.641,1,0
2539,0,1,24,1,3.057,0,0
2540,1,1,31,1,3.934,1,1
2541,0,1,17,1,2.625,1,0
2542,0,1,22,1,3.457,1,1
2543,0,0,16,1,2.826,0,0
2544,0,1,26,1,3.443,0,1
2545,1,1,22,1,3.7,0,0
2546,1,1,25,1,3.303,0,1
2547,1,0,24,1,3.762,1,1
2548,1,0,22,1,3.887,0,0
2549,1,0,20,1,3.42,0,0
2550,0,1,22,1,3.34,0,1
2551,1,1,18,1,3.374,1,1
2552,0,1,NULL,0,0,0,1
2553,1,1,27,1,3.942,0,1
2554,0,1,18,1,3.07,1,0
2555,0,1,NULL,0,0,0,0
2556,0,1,28,1,4.3,0,1
2557,1,1,NULL,0,0,0,1
2558,0,1,21,1,3.24,1,1
2559,0,1,22,1,3.98,1,1
2560,1,1,23,1,4,1,1
2561,1,1,19,1,3.6,1,1
2562,1,1,23,1,3.619,0,1
2563,0,1,28,1,4.09,0,1
2564,1,1,23,1,4.224,1,1
2565,1,1,24,1,3.941,0,1
2566,1,1,24,1,4.07,0,0
2567,1,1,28,1,3.975,0,1
2568,0,1,28,1,3.37,0,0
2569,0,1,NULL,0,0,0,1
2570,0,1,32,1,4.178,0,1
2571,1,1,18,1,3.466,1,0
2572,1,1,17,1,3.758,0,1
2573,1,1,25,1,3.598,1,1
2574,0,1,33,1,3.911,0,0
2575,1,1,27,1,4.182,1,1
2576,0,1,28,1,3.264,1,1
2577,1,1,27,1,3.82,0,1
2578,1,1,22,1,4.255,1,1
2579,0,1,22,1,3.245,1,0
2580,0,1,25,1,2.982,1,0
2581,0,1,24,1,3.426,1,0
2582,1,1,24,1,3.62,0,1
2583,1,1,23,1,4.114,1,1
2584,0,1,27,1,3.75,1,0
2585,0,1,21,1,2.741,1,0
2586,0,1,19,1,0,0,1
2587,1,1,24,1,3.46,0,1
2588,1,1,26,1,4.019,1,1
2589,0,1,23,1,3.89,1,1
2590,1,1,23,1,3.841,0,0
2591,0,0,NULL,0,0,0,0
2592,0,1,23,1,3.26,0,1
2593,1,1,24,1,3.907,1,1
2594,0,1,19,1,2.781,1,0
2595,1,1,27,1,3.95,0,1
2596,1,1,26,1,3.495,1,1
2597,1,1,24,1,3.402,1,1
2598,0,1,21,1,2.836,1,1
2599,1,1,20,1,3.259,1,0
2600,0,1,34,1,2.995,0,1
2601,0,1,25,1,3.749,0,1
2602,0,1,23,1,4.183,1,1
2603,1,1,25,1,3.946,1,0
2604,0,1,19,1,3.4,0,1
2605,1,1,14,1,3.18,0,1
2606,1,1,30,1,3.76,0,0
2607,1,1,20,1,2.898,1,1
2608,1,1,20,1,2.924,0,1
2609,0,1,20,1,2.945,1,1
2610,1,1,25,1,3.923,0,0
2611,1,1,23,1,4.23,1,1
2612,1,0,20,1,3.441,1,0
2613,1,1,24,1,3.63,1,0
2614,0,1,24,1,0,1,1
2615,0,1,22,1,3.98,1,0
2616,0,1,21,1,3.393,1,1
2617,1,1,19,1,3.53,0,1
2618,1,1,20,1,3.745,0,1
2619,0,1,23,1,3.195,1,0
2620,0,1,22,1,3.335,0,0
2621,0,1,20,1,3.188,1,1
2622,0,1,22,1,3.25,1,0
2623,0,1,25,1,3.64,1,1
2624,0,1,20,1,3.352,0,0
2625,0,1,16,1,2.824,1,0
2626,0,0,19,1,3.685,1,0
2627,0,0,19,1,0,1,1
2628,0,1,21,1,3.609,1,1
2629,1,1,21,1,3.901,1,0
2630,0,1,NULL,0,0,0,1
2631,0,1,NULL,0,0,1,1
2632,0,1,23,1,3.232,1,1
2633,0,1,25,1,3.714,1,1
2634,0,1,26,1,3.729,0,1
2635,1,1,22,1,3.79,0,1
2636,0,1,19,1,3.375,1,1
2637,0,1,21,1,3.696,1,1
2638,0,1,22,1,3.098,0,1
2639,1,1,30,1,3.78,0,1
2640,1,1,28,1,3.859,0,1
2641,0,1,23,1,3.382,1,0
2642,0,1,19,1,2.61,0,1
2643,0,1,23,1,2.721,0,0
2644,0,1,21,1,3.235,1,0
2645,1,1,27,1,3.84,0,1
2646,0,1,25,1,3.74,1,1
2647,0,1,20,1,3.208,1,1
2648,1,1,27,1,3.76,0,1
2649,0,1,32,1,3.512,1,0
2650,1,1,27,1,4.16,0,1
2651,0,1,23,1,3.79,1,1
2652,0,1,22,1,3.235,1,1
2653,0,1,21,1,3.02,1,1
2654,1,1,19,1,3.265,1,0
2655,0,1,20,1,2.916,1,1
2656,0,1,18,1,2.328,0,0
2657,0,1,22,1,3.063,1,1
2658,1,1,21,1,3.34,1,0
2659,0,1,23,1,2.909,1,0
2660,0,1,29,1,3.5,0,0
2661,0,1,22,1,3.713,1,1
2662,0,1,26,1,3.72,1,1
2663,1,1,20,1,3.66,0,1
2664,1,1,21,1,3.239,0,0
2665,0,1,22,1,3.727,1,1
2666,0,1,27,1,3.68,1,0
2667,1,1,34,1,4.152,0,1
2668,0,1,29,1,4.099,0,1
2669,0,1,23,1,3.56,0,0
2670,0,1,22,1,3.595,1,0
2671,0,1,26,1,3.625,0,0
2672,0,1,22,1,2.393,0,0
2673,0,1,19,1,3.123,1,0
2674,1,0,22,1,3.807,0,1
2675,0,1,24,1,4.32,1,1
2676,0,1,23,1,3.224,0,0
2677,1,1,23,1,3.929,1,0
2678,0,0,22,1,3.021,0,0
2679,0,1,22,1,3.486,1,0
2680,1,1,NULL,0,0,0,1
2681,0,1,23,1,0,0,0
2682,1,1,27,1,3.783,1,0
2683,0,1,23,1,3.4,0,0
2684,0,1,21,1,0,1,0
2685,1,1,21,1,2.98,0,1
2686,0,0,17,1,NULL,0,0
2687,0,1,19,1,0,1,0
2688,1,1,NULL,0,0,0,0
2689,0,1,30,1,3.77,0,0
2690,0,1,24,1,3.5,0,0
2691,1,1,25,1,4.1,1,1
2692,1,1,NULL,0,0,0,1
2693,0,1,NULL,0,NULL,0,1
2694,0,1,20,1,2.9,0,1
2695,1,1,NULL,0,NULL,1,1
2696,1,1,23,1,0,1,0
2697,0,0,NULL,0,NULL,0,1
2698,1,1,28,1,NULL,0,1
2699,0,1,25,1,3.26,1,1
2700,0,1,29,1,4,0,1
2701,0,1,20,1,3.53,1,0
2702,0,1,25,1,3.6,1,1
2703,0,1,25,1,3.87,1,1
2704,0,1,24,1,2.89,1,1
2705,0,1,25,1,2.66,1,0
2706,0,1,24,1,3,0,1
2707,0,1,25,1,2.75,1,1
2708,1,1,27,1,3.81,0,1
2709,1,1,25,1,3.35,1,1
2710,1,1,27,1,3.13,0,0
2711,1,1,25,1,3.79,0,1
2712,1,1,25,1,4.13,0,1
2713,1,1,20,1,3.13,0,0
2714,1,1,25,1,3.76,0,1
2715,1,1,20,1,2.95,0,0
2716,1,1,27,1,3.16,0,0
2717,1,1,24,1,3.32,0,1
2718,1,1,24,1,4,1,1
2719,1,1,24,1,3.36,0,1
2720,0,1,24,1,3.04,0,0
2721,0,1,25,1,3.89,0,1
2722,1,1,24,1,3.79,0,0
2723,0,1,32,1,3.13,0,1
2724,1,1,22,1,4.36,1,0
2725,0,1,24,1,3.32,1,0
2726,0,1,27,1,3.35,0,1
2727,0,1,30,1,3.38,0,1
2728,0,1,21,1,3.51,1,1
2729,1,1,26,1,4.29,1,1
2730,0,1,31,1,3.59,1,1
2731,1,1,23,1,3.19,0,0
2732,0,1,24,1,3.32,1,1
2733,0,1,25,1,3.31,1,1
2734,1,1,22,1,3.82,1,1
2735,0,1,25,1,3.48,1,1
2736,1,1,22,1,3.34,0,1
2737,0,1,20,1,3.33,1,1
2738,0,1,21,1,2.89,1,1
2739,0,1,28,1,3.81,1,1
2740,0,1,26,1,2.74,1,0
2741,0,1,NULL,0,3.08,0,1
2742,0,1,29,1,3.69,0,1
2743,1,1,25,1,3.79,0,0
2744,1,1,26,1,3.05,0,0
2745,0,1,19,1,2.78,0,0
2746,1,1,19,1,3.64,0,1
2747,0,1,20,1,3.88,1,1
2748,0,1,20,1,3.53,1,1
2749,0,1,25,1,4.39,0,1
2750,1,1,24,1,3.64,0,1
2751,1,1,24,1,3.8,0,1
2752,0,1,24,1,3.5,0,0
2753,0,1,26,1,3.64,1,0
2754,0,1,30,1,3.51,0,0
2755,1,1,31,1,3.8,0,1
2756,0,1,29,1,3.51,0,1
2757,1,1,24,1,3.19,0,0
2758,1,1,25,1,3.95,0,1
2759,1,1,30,1,3.5,0,1
2760,1,1,25,1,3.4,0,0
2761,0,1,30,1,2.58,0,0
2762,1,1,28,1,3.82,0,1
2763,1,1,25,1,3.74,0,1
2764,1,1,25,1,3.43,0,0
2765,0,1,31,1,4.06,0,0
2766,1,1,30,1,4.55,0,1
2767,0,1,28,1,4.67,0,1
2768,1,1,23,1,3.85,0,1
2769,0,1,30,1,3.68,0,1
2770,0,1,23,1,3.66,0,1
2771,0,1,23,1,2.28,0,0
2772,1,1,24,1,3.46,0,0
2773,1,1,24,1,3.94,1,1
2774,0,1,26,1,4.13,1,1
2775,0,1,28,1,3.24,0,0
2776,0,1,24,1,3.37,0,0
2777,1,1,31,1,3.74,0,1
2778,0,1,26,1,4.18,1,1
2779,1,1,23,1,2.59,0,0
2780,0,1,30,1,2.44,0,0
2781,1,1,28,1,4.03,0,1
2782,1,1,24,1,3.84,1,0
2783,0,1,27,1,3.8,1,1
2784,1,1,22,1,3.67,0,1
2785,1,1,22,1,2.96,0,1
2786,0,1,31,1,4.23,1,1
2787,1,1,21,1,3.27,0,1
2788,1,1,20,1,3.54,1,0
2789,1,1,22,1,2.88,0,0
2790,1,1,21,1,3.06,0,0
2791,1,1,20,1,2.73,1,1
2792,1,1,22,1,3.21,1,0
2793,1,1,21,1,3.84,1,1
2794,0,1,22,1,3.64,0,1
2795,0,1,22,1,2.48,0,0
2796,1,1,26,1,3.83,0,1
2797,0,1,25,1,3.9,1,1
2798,0,1,20,1,3.38,1,1
2799,0,1,21,1,2.2,0,0
2800,0,1,21,1,3.07,0,1
2801,0,1,25,1,3.62,0,1
2802,1,1,30,1,3.95,1,1
2803,1,1,22,1,3.54,0,1
2804,0,1,30,1,4.06,0,1
2805,1,1,28,1,3.75,0,1
2806,1,1,24,1,3.8,0,1
2807,1,1,22,1,4.03,0,1
2808,0,1,30,1,4.15,1,1
2809,0,1,23,1,3.59,0,1
2810,1,1,25,1,3.17,0,0
2811,0,1,32,1,3.78,0,0
2812,1,1,23,1,3.38,0,0
2813,1,1,23,1,3.33,0,1
2814,0,1,24,1,2.94,0,0
2815,1,1,24,1,3.14,0,1
2816,1,1,28,1,4,0,1
2817,1,1,25,1,3.96,0,1
2818,1,1,24,1,3.7,1,1
2819,1,1,27,1,3.82,1,1
2820,1,1,25,1,3.29,0,0
2821,1,1,22,1,2.45,0,1
2822,1,1,24,1,3.63,0,0
2823,1,1,22,1,3.82,0,1
2824,1,1,22,1,3.19,0,1
2825,1,1,23,1,3.88,1,1
2826,0,1,22,1,2.84,0,0
2827,1,1,22,1,3.77,0,1
2828,0,1,26,1,3.07,1,1
2829,1,1,26,1,3.9,0,0
2830,0,1,23,1,3.42,0,1
2831,1,1,25,1,3.72,1,0
2832,0,1,26,1,2.97,0,0
2833,1,1,29,1,4.2,0,1
2834,1,1,28,1,3.6,0,1
2835,0,1,30,1,4.57,0,1
2836,0,1,31,1,3.86,0,0
2837,0,1,19,1,3.43,0,1
2838,0,1,25,1,2.88,0,1
2839,0,1,29,1,3.8,1,1
2840,0,1,24,1,3.69,0,1
2841,0,1,21,1,3.44,1,1
2842,0,1,27,1,3.58,0,1
2843,0,1,17,1,3.75,0,1
2844,0,1,21,1,3.92,1,1
2845,0,1,28,1,3.96,1,0
2846,0,1,24,1,3.92,1,1
2847,0,1,23,1,3.94,0,1
2848,0,1,30,1,3.52,1,1
2849,1,1,29,1,3.75,0,0
2850,1,1,29,1,3.32,1,1
2851,1,1,25,1,4.12,0,1
2852,1,1,27,1,3.69,1,1
2853,1,1,29,1,4.25,0,1
2854,1,1,NULL,0,3.98,0,1
2855,1,1,19,1,3.21,0,1
2856,1,1,28,1,3.95,0,1
2857,0,1,27,1,3.75,1,1
2858,1,1,27,1,3.66,0,1
2859,1,1,29,1,4,0,1
2860,0,1,27,1,3.46,0,1
2861,0,1,28,1,3.81,0,1
2862,1,1,27,1,3.72,0,0
2863,1,1,29,1,3.9,0,0
2864,0,1,23,1,2.69,1,0
2865,0,1,27,1,3.8,0,1
2866,0,1,29,1,3.76,0,1
2867,1,1,27,1,3.88,1,1
2868,1,1,22,1,3.67,0,0
2869,1,1,24,1,3.91,0,1
2870,0,1,27,1,2.93,0,0
2871,1,1,23,1,2.67,0,1
2872,1,1,27,1,4.07,1,0
2873,0,1,27,1,3.39,0,0
2874,0,1,25,1,2.9,0,1
2875,0,1,30,1,2.78,1,1
2876,0,1,29,1,3.23,0,1
2877,0,1,26,1,2.97,1,1
2878,0,1,23,1,3.52,1,1
2879,1,1,24,1,3.25,0,1
2880,0,1,23,1,3.66,1,0
2881,0,1,31,1,4,1,1
2882,0,1,28,1,3.96,1,1
2883,0,1,31,1,3.78,1,1
2884,1,1,28,1,4.17,0,1
2885,1,1,22,1,3.74,0,0
2886,1,1,32,1,4,0,1
2887,1,1,27,1,3.94,0,1
2888,1,1,23,1,3.98,0,1
2889,0,1,35,1,4.82,0,1
2890,1,1,26,1,3.93,0,1
2891,1,1,27,1,3.8,0,1
2892,0,1,28,1,2.28,1,0
2893,0,1,31,1,4.52,0,1
2894,1,1,30,1,4.43,0,1
2895,0,1,26,1,3.89,1,1
2896,1,1,29,1,2.34,0,1
2897,0,1,23,1,3.58,1,1
2898,0,1,32,1,4.08,0,1
2899,1,1,27,1,3.27,1,1
2900,1,1,29,1,3.89,1,1
2901,1,1,23,1,3.13,0,1
2902,0,1,25,1,2.82,1,1
2903,0,1,31,1,3.82,0,1
2904,1,1,33,1,4.17,0,1
2905,1,1,32,1,3.38,0,1
2906,1,1,32,1,4.26,0,1
2907,0,1,24,1,3.7,1,0
2908,0,1,26,1,3.7,1,1
2909,1,1,30,1,2.88,0,0
2910,0,1,31,1,3.2,0,0
2911,1,1,26,1,3.76,0,1
2912,1,1,22,1,3.64,1,1
2913,0,1,21,1,3.5,0,0
2914,1,1,27,1,4,1,1
2915,0,1,30,1,3.99,1,1
2916,1,1,27,1,4,0,1
2917,0,1,25,1,3.42,0,1
2918,0,1,22,1,4.13,1,1
2919,0,1,26,1,3,0,1
2920,1,1,27,1,3.71,1,1
2921,0,1,29,1,3.32,1,1
2922,0,1,32,1,3.8,0,1
2923,1,1,25,1,3.4,0,0
2924,1,1,22,1,4.35,1,1
2925,0,1,30,1,4.08,0,1
2926,0,1,31,1,4.13,0,1
2927,1,1,30,1,4.29,0,1
2928,1,1,23,1,3.78,1,1
2929,1,1,21,1,3.154,0,1
2930,0,1,23,1,2.98,0,1
2931,0,1,24,1,3.96,1,1
2932,1,1,21,1,2.52,0,1
2933,1,1,22,1,2.76,0,1
2934,1,1,23,1,2.57,1,0
2935,1,1,20,1,2.94,1,1
2936,1,1,23,1,2.37,0,1
2937,0,1,23,1,3.51,1,1
2938,1,1,24,1,3.84,1,1
2939,0,1,23,1,3.44,1,1
2940,1,1,30,1,3.99,0,1
2941,0,1,22,1,3.13,0,0
2942,0,1,29,1,3.78,0,1
2943,1,1,26,1,3.05,0,1
2944,1,1,22,1,3.81,1,0
2945,1,1,23,1,3.87,0,0
2946,1,1,26,1,3.82,1,1
2947,0,1,32,1,3.81,0,1
2948,1,1,23,1,3.57,0,1
2949,1,1,30,1,3.17,0,1
2950,1,1,19,1,3.58,1,1
2951,1,1,18,1,2.72,0,0
2952,1,0,27,1,3.46,0,0
2953,1,1,21,1,3.34,1,1
2954,1,1,22,1,3.64,0,1
2955,1,1,21,1,3.61,1,1
2956,0,1,22,1,3.13,0,0
2957,1,1,28,1,4.3,1,1
2958,0,1,30,1,4.09,1,0
2959,1,1,31,1,3.96,0,1
2960,1,1,18,1,3.52,0,0
2961,1,1,22,1,3.78,1,1
2962,1,1,30,1,4.18,1,1
2963,0,1,30,1,3.53,0,0
2964,1,1,28,1,3.02,0,1
2965,0,1,29,1,3.65,0,0
2966,1,1,25,1,3.61,0,1
2967,1,1,23,1,4.2,0,1
2968,0,1,29,1,3.33,0,0
2969,1,1,22,1,2.87,1,0
2970,1,1,27,1,4.34,0,1
2971,0,1,26,1,3.81,0,1
2972,1,1,22,1,3.16,1,1
2973,1,1,28,1,3.17,0,0
2974,0,1,30,1,3.78,0,1
2975,0,1,21,1,2.81,0,0
2976,0,1,21,1,3.04,1,1
2977,1,1,23,1,3.32,0,0
2978,0,1,20,1,3.35,0,1
2979,0,1,30,1,3.86,0,0
2980,1,1,21,1,3.59,1,0
